id;name;domain;createdate;hs_canonical_object_id;resolved_canonical_id;is_canonical
20525171528;INEOS TYSSEDAL AS;tizir.co.uk;2024-04-29T09:58:45.688000+00:00;;20525171528;1
20525181879;NORGIPS NORGE AS;norgips.no;2024-04-29T09:59:58.722000+00:00;;20525181879;1
20525186681;ARGOS SOLUTIONS AS;argossolutions.no;2024-04-29T09:59:23.559000+00:00;;20525186681;1
20525191711;SIEMENS GAMESA RENEWABLE ENERGY AS;siemensgamesa.com;2024-04-29T09:58:29.874000+00:00;;20525191711;1
20525204325;Peab asfalt Norge;peabasfalt.no;2024-04-29T09:58:25.302000+00:00;;20525204325;1
20525204502;P'TCH AS;ptc.no;2024-04-29T10:00:09.433000+00:00;;20525204502;1
20525209446;OPTIME SUBSEA AS;optimesubsea.com;2024-04-29T09:58:15.616000+00:00;;20525209446;1
20525209644;GEN2 ENERGY AS;gen2energy.com;2024-04-29T10:00:03.572000+00:00;;20525209644;1
20525236040;KAEFER Energy AS;kaefer.no;2024-04-29T09:58:16.891000+00:00;;20525236040;1
20525259630;NORDIC CLEAN PUMPS AS;nordiccleanpumps.no;2024-04-29T10:00:10.611000+00:00;;20525259630;1
20525260712;Grieg Maritime Group;griegmaritime.com;2024-04-29T10:10:36.152000+00:00;;20525260712;1
20525274795;Nordic Steel;nordicsteel.no;2023-08-02T10:39:00.872000+00:00;;20525274795;1
20525305877;ELDRIFT AS;eldrift.no;2024-04-29T10:00:04.768000+00:00;;20525305877;1
20525313858;OVERHALLA BETONGBYGG AS;overhallabetongbygg.no;2024-04-29T09:58:33.220000+00:00;;20525313858;1
20525320291;SWEROCK AS;yit.no;2024-04-29T09:58:24.263000+00:00;;20525320291;1
20525333655;Morrow Batteries;morrowbatteries.com;2024-04-29T09:59:15.271000+00:00;;20525333655;1
20525342728;INEOS E&P NORGE AS;ineos.com;2024-04-29T09:58:22.975000+00:00;;20525342728;1
20525347739;PHILLY SHIPYARD ASA;phillyshipyard.com;2024-04-29T09:58:18.776000+00:00;;20525347739;1
20525436254;CARSOE SEAFOOD;carsoe.com;2024-04-29T10:00:12.098000+00:00;;20525436254;1
20529648199;Norgesdekk AS;norgesdekk.no;2024-04-29T13:02:19.431000+00:00;;20529648199;1
20529885072;Duri;duri.no;2024-04-29T13:24:33.074000+00:00;;20529885072;1
20544345945;Etman;etman.no;2024-04-30T08:08:56.215000+00:00;;20544345945;1
20550010657;Castor;castoras.no;2024-04-30T09:58:19.314000+00:00;;20550010657;1
20592415280;Sune Sport AS;sunesport.no;2024-05-02T07:39:30.649000+00:00;;20592415280;1
20611666338;joku.com;joku.com;2024-05-03T09:21:13.791000+00:00;;20611666338;1
20611676334;HR Consulting;hr-consulting.fi;2024-05-03T09:02:09.414000+00:00;;20611676334;1
20613100133;VERDANT AS;verdant.no;2024-05-03T10:10:10.025000+00:00;;20613100133;1
20614128511;Sotera;Sotera.no;2024-05-03T13:06:04.900000+00:00;;20614128511;1
20650991632;NHG;nhg.no;2024-05-06T08:50:33.130000+00:00;;20650991632;1
20651168401;Mestergull;mestergull.no;2024-05-06T09:29:31.209000+00:00;;20651168401;1
20669467993;Tura Scandinavia;turascandinavia.com;2024-05-07T08:02:42.259000+00:00;;20669467993;1
20672379701;Ålandsbanken Abp;alandsbanken.fi;2024-05-07T12:47:45.882000+00:00;;20672379701;1
20675100446;JAKT & FRILUFT AS;jaktogfriluft.no;2024-05-07T13:44:36.066000+00:00;;20675100446;1
20690448921;Stadion;stadion.no;2024-05-08T08:40:55.270000+00:00;;20690448921;1
20693440017;Lahden yhteiskoulu;lyk.fi;2024-05-08T12:32:38.190000+00:00;;20693440017;1
20717420654;Vantaan Energia Sähköverkot Oy;vantaanenergiasahkoverkot.fi;2024-05-09T11:51:33.280000+00:00;;20717420654;1
20717628488;VINCI Energies;vinci-energies.com;2024-05-09T11:51:38.013000+00:00;;20717628488;1
20717777477;EPV Tuulivoima Oy;epvtuulivoima.fi;2024-05-09T12:09:49.813000+00:00;;20717777477;1
20718538318;Pirkanmaan Jätehuolto Oy;pjhoy.fi;2023-10-24T06:35:16.131000+00:00;;20718538318;1
20718648876;Infratek Finland Oy;omexom.fi;2024-05-09T11:51:36.923000+00:00;;20718648876;1
20732763026;Green Timber Trading Oy Ltd.;gtt.fi;2024-05-10T05:32:27.167000+00:00;;20732763026;1
20733498520;Uudenmaan Mestari-Rakentajat Oy;umr.fi;2024-05-10T05:38:35.942000+00:00;;20733498520;1
20733654304;Aura Rakennus Oy;aurarakennus.fi;2024-05-10T05:32:30.439000+00:00;;20733654304;1
20733727854;Seinäjoen Voima Oy;sevo.fi;2024-05-10T05:32:28.316000+00:00;;20733727854;1
20733740192;Pentti Hämeenaho Oy;penttihameenaho.fi;2024-05-10T05:32:21.543000+00:00;;20733740192;1
20733823606;Aura Rakennus Länsi-Suomi Oy;raadelmanranta.fi;2024-05-10T05:32:29.678000+00:00;;20733823606;1
20798476944;halfwordson.se;halfwordson.se;2024-05-14T08:52:25.140000+00:00;;20798476944;1
20801910867;Novozymes;novozymes.com;2024-05-14T13:51:21.557000+00:00;;20801910867;1
20802798849;Modena Gruppen;modena.no;2024-05-14T13:50:54.171000+00:00;;20802798849;1
20802965636;Stiftelsen Ostergotlands Museum;ostergotlandsmuseum.se;2024-05-14T13:52:56.900000+00:00;;20802965636;1
20802986774;EMBA Machinery AB;emba.com;2024-05-14T13:55:42.568000+00:00;;20802986774;1
20814952868;Eckerö Linjen Ab;eckerolinjen.ax;2024-05-15T05:57:13.244000+00:00;;20814952868;1
20814997056;Kymijoen Ravintopalvelut;makunne.fi;2024-05-15T06:01:43.075000+00:00;;20814997056;1
20815008658;Vapaus Bikes Finland Oy;vapaus.io;2024-05-15T05:56:58.147000+00:00;;20815008658;1
20815056512;Aker Arctic Technology Oy;akerarctic.fi;2024-05-15T06:18:07.418000+00:00;;20815056512;1
20817165592;DIGIZER;digizer.fi;2024-05-15T06:03:59.401000+00:00;;20817165592;1
20817165915;VPSHenkilöstöpalvelu;vps.fi;2024-05-15T06:20:55.837000+00:00;;20817165915;1
20817222723;Kouvolan Vesi Oy;kouvolanvesi.fi;2024-05-15T05:46:10.728000+00:00;;20817222723;1
20817402403;Nykarleby Kraftverk Ab;nkab.fi;2024-05-15T05:43:14.035000+00:00;;20817402403;1
20817430425;Bore Oy Ab;bore.eu;2024-05-15T05:56:52.677000+00:00;;20817430425;1
20817430428;Nobina Finland South Oy;;2024-05-15T05:57:00.003000+00:00;;20817430428;1
20817448857;Oy Transpeltola Ltd;transpeltola.fi;2024-05-15T05:56:25.126000+00:00;;20817448857;1
20817449827;mcd.com;fi.mcd.com;2024-05-15T06:01:38.748000+00:00;;20817449827;1
20817484729;Seiverkot Oy;seiverkot.fi;2024-05-15T05:43:15.566000+00:00;;20817484729;1
20817485625;OC Lines Finland Oy;oc-lines.com;2024-05-15T05:56:43.441000+00:00;;20817485625;1
20817509413;Lempäälän Lämpö Oy;lempaalanlampo.fi;2024-05-15T05:43:10.854000+00:00;;20817509413;1
20817514026;Miltton Oy;miltton.fi;2024-05-15T06:16:52.136000+00:00;;20817514026;1
20817522744;Hinausautokeskus Oy - Bärgningsbilcentralen Ab;hinausautokeskus.fi;2024-05-15T05:56:25.814000+00:00;;20817522744;1
20817534741;Kokkolan Satama Oy;portofkokkola.fi;2024-05-15T05:56:51.662000+00:00;;20817534741;1
20817541436;Korttelilataus;korttelilataus.fi;2024-05-15T05:43:29.889000+00:00;;20817541436;1
20817548608;oc-lines-afr.com;oc-lines-afr.com;2024-05-15T05:56:44.784000+00:00;;20817548608;1
20817557154;Exclusive Logistics Finland Oy;exclusivelogistics.fi;2024-05-15T05:56:22.938000+00:00;;20817557154;1
20817557173;Savikko Yhtiöt Oy;;2024-05-15T05:57:08.155000+00:00;;20817557173;1
20817560903;NHG Finland Oy;;2024-05-15T06:17:42.657000+00:00;;20817560903;1
20817566284;Napapiirin Residuum Oy;residuum.fi;2024-05-15T05:46:21.181000+00:00;;20817566284;1
20817570981;Sunborn Gibraltar Hotel & Casino;sunbornhotels.com;2024-05-15T06:16:35.151000+00:00;;20817570981;1
20817573998;Raseborgs Energi Ab;re.fi;2024-05-15T05:43:28.909000+00:00;;20817573998;1
20817576354;pavo.fi;pavo.fi;2024-05-15T05:43:24.191000+00:00;;20817576354;1
20817584911;HRX Finland Oy;hrx.fi;2024-05-15T05:56:32.104000+00:00;;20817584911;1
20817585723;Restel Ravintolat Oy;;2024-05-15T06:01:48.206000+00:00;;20817585723;1
20817593983;Capse Oy;capse.fi;2024-05-15T05:46:19.932000+00:00;;20817593983;1
20817594908;Kuljetusliike A. Peltola Oy;peltolaoy.fi;2024-05-15T05:56:46.984000+00:00;;20817594908;1
20817599377;Suomen Talokeskus Oy;talokeskus.fi;2024-05-15T06:18:37.643000+00:00;;20817599377;1
20817611368;Parikkalan Valo Oy;parikkalanvalo.fi;2024-05-15T05:43:23.245000+00:00;;20817611368;1
20817630064;BB Logistics Oy;bblogistics.fi;2024-05-15T05:56:29.997000+00:00;;20817630064;1
20817636161;Kalottspedition;kalotti.com;2024-05-15T05:56:29.151000+00:00;;20817636161;1
20817636167;Nobina Fleet Finland Oy;;2024-05-15T05:56:48.036000+00:00;;20817636167;1
20817636875;Restel Mexican Food Oy;;2024-05-15T06:01:41.659000+00:00;;20817636875;1
20817649751;Suomen VAKA-palvelut II Oy;;2024-05-15T06:15:54.923000+00:00;;20817649751;1
20817668981;Port of Turku;portofturku.fi;2024-05-15T05:56:56.852000+00:00;;20817668981;1
20817673038;Octogem Oy;;2024-05-15T06:17:54.800000+00:00;;20817673038;1
20817675395;HUB logistics Finland Oy;hub.fi;2024-05-15T05:56:33.493000+00:00;;20817675395;1
20817681938;Pyöreän Pöydän Pääty Oy;viatribunali.fi;2024-05-15T06:01:25.748000+00:00;;20817681938;1
20817685292;Antilooppi Management Oy;antilooppi.fi;2024-05-15T06:18:41.507000+00:00;;20817685292;1
20817691448;Helsingin KTK Oy;helsinginktk.fi;2024-05-15T05:57:12.142000+00:00;;20817691448;1
20817695079;Ab Kalottspedition - Oy Kalottihuolinta;web.kalotti.com;2024-05-15T05:56:28.229000+00:00;;20817695079;1
20817705352;Raahen Satama Oy;raahensatama.fi;2024-05-15T05:56:26.954000+00:00;;20817705352;1
20817714338;Turun Satama Oy;;2024-05-15T05:56:55.841000+00:00;;20817714338;1
20817718376;A-Katsastus Group Oy;k1katsastus.fi;2024-05-15T06:16:03.230000+00:00;;20817718376;1
20817718614;Ajos Wind Oy;;2024-05-15T06:17:59.017000+00:00;;20817718614;1
20817722399;SA-TU Logistics Oy;sa-tu.com;2024-05-15T05:56:50.586000+00:00;;20817722399;1
20817730589;Jyväs-Parkki Oy;jyvas-parkki.fi;2024-05-15T05:56:35.963000+00:00;;20817730589;1
20817740426;Berggren Oy;berggren.eu;2024-05-15T06:16:38.294000+00:00;;20817740426;1
20817744526;Visma Amili Oy;visma.fi;2024-05-15T06:17:24.844000+00:00;;20817744526;1
20817750563;Allstars Invest Oy;aegroup.fi;2024-05-15T06:17:29.797000+00:00;;20817750563;1
20817756214;Seppälän Koulukuvat Oy;seppalankoulukuvat.fi;2024-05-15T06:18:27.997000+00:00;;20817756214;1
20817756218;Republic of Communications Oy;republic.fi;2024-05-15T06:18:33.195000+00:00;;20817756218;1
20817768461;Auramaa Logistiikka Oy;;2024-05-15T05:57:01.604000+00:00;;20817768461;1
20817778863;transport-savikko.fi;transport-savikko.fi;2024-05-15T05:57:09.157000+00:00;;20817778863;1
20817799070;Admicom Finland Oy;;2024-05-15T06:17:11.273000+00:00;;20817799070;1
20817799078;Asianajotoimisto DLA Piper Finland Oy;finland.dlapiper.com;2024-05-15T06:17:25.959000+00:00;;20817799078;1
20817799079;Darment Oy;darment.fi;2024-05-15T06:17:28.547000+00:00;;20817799079;1
20817802918;Fimpec PMO Oy;;2024-05-15T06:17:41.903000+00:00;;20817802918;1
20817816704;Muotolevy Holding Oy;;2024-05-15T06:16:36.116000+00:00;;20817816704;1
20817816714;QTeam Systems Oy;qteam.fi;2024-05-15T06:16:50.719000+00:00;;20817816714;1
20817832281;LIWLIG Group Oy;liwlig.com;2024-05-15T06:16:10.008000+00:00;;20817832281;1
20817838919;Asianajotoimisto Castrén & Snellman Oy;jff.fi;2024-05-15T06:16:05.249000+00:00;;20817838919;1
20817843042;Prevett;prevett.fi;2024-05-15T06:16:55.902000+00:00;;20817843042;1
20817846102;Öljycenter Finland Oy;oljycenter.fi;2024-05-15T07:15:44.207000+00:00;;20817846102;1
20817846121;ostrom.fi;ostrom.fi;2024-05-15T07:16:32.527000+00:00;;20817846121;1
20817864068;Helsinki Outlet Oy;helsinkioutlet.fi;2024-05-15T06:19:08.045000+00:00;;20817864068;1
20817873206;kW-set Oy;kwset.fi;2024-05-15T06:17:57.853000+00:00;;20817873206;1
20817884446;Creative Technology Finland Oy;;2024-05-15T06:17:10.546000+00:00;;20817884446;1
20817900070;Niras Finland Oy;;2024-05-15T06:18:11.567000+00:00;;20817900070;1
20817903255;Tecwill Oy;tecwill.com;2024-05-15T06:18:22.892000+00:00;;20817903255;1
20817903384;Labroc Oy;labroc.fi;2024-05-15T06:19:01.930000+00:00;;20817903384;1
20817910660;Castrén & Snellman Attorneys;castren.fi;2024-05-15T06:16:06.563000+00:00;;20817910660;1
20817910804;Borenius Asianajotoimisto Oy;;2024-05-15T06:16:16.707000+00:00;;20817910804;1
20817914012;Aalto University Executive Education And Professional Development;aaltoee.fi;2024-05-15T06:17:15.915000+00:00;;20817914012;1
20817914181;Sulava;sulava.com;2024-05-15T06:17:45.238000+00:00;;20817914181;1
20817929282;Gaia Consulting Oy;gaia.fi;2024-05-15T06:18:36.572000+00:00;;20817929282;1
20817954579;Stroman Group Oy;stroman.fi;2024-05-15T06:18:16.962000+00:00;;20817954579;1
20817964866;Innofactor Software Oy;innofactor.com;2024-05-15T06:16:18.437000+00:00;;20817964866;1
20817971207;Easy Led Oy;easyled.fi;2024-05-15T06:18:48.543000+00:00;;20817971207;1
20818020492;Tulos Helsinki Oy;tulos.fi;2024-05-15T06:18:47.229000+00:00;;20818020492;1
20818033438;Hanken & SSE;hankensse.fi;2024-05-15T06:19:03.047000+00:00;;20818033438;1
20818053958;Atostek Invest Oy;atostek.com;2024-05-15T06:18:14.324000+00:00;;20818053958;1
20818064157;Insinööritoimisto Polartek Oy;polartek.fi;2024-05-15T06:18:30.416000+00:00;;20818064157;1
20818231839;Ålandsmejeriet;alandsmejeriet.fi;2024-05-15T07:13:04.767000+00:00;;20818231839;1
20818758923;WIP Asset Management;wip.fi;2024-05-15T07:34:07.359000+00:00;;20818758923;1
20818758973;Welco;welco.fi;2024-05-15T07:36:03.284000+00:00;;20818758973;1
20818861422;Wibax Finland Oy;wibax.com;2024-05-15T07:33:00.058000+00:00;;20818861422;1
20818973500;Embriq;embriq.no;2024-05-15T07:40:22.445000+00:00;;20818973500;1
20819062186;Vuokraturva Oy;vuokraturva.fi;2024-05-15T07:54:51.137000+00:00;;20819062186;1
20819062416;Vestia Oy;vestia.fi;2024-05-15T08:00:48.209000+00:00;;20819062416;1
20819267228;kitola.fi;kitola.fi;2024-05-15T08:06:17.448000+00:00;;20819267228;1
20819384411;Varkauden Aluelämpö;varkaudenaluelampo.fi;2024-05-15T08:19:09.131000+00:00;;20819384411;1
20819384480;Vankkapuu;vankkapuu.fi;2024-05-15T08:21:16.096000+00:00;;20819384480;1
20820661544;Q-Light AS;qlight.no;2024-05-15T12:17:09.873000+00:00;;20820661544;1
20820681003;MAX FRITID ENGROS AS;maxfritid.no;2024-05-15T12:06:11.705000+00:00;;20820681003;1
20823183479;EARO;earo.fi;2024-05-15T13:54:42.767000+00:00;;20823183479;1
20839335711;ValtaSata Oy;valtasata.fi;2024-05-16T07:53:42.065000+00:00;;20839335711;1
20839659397;Garda Sikring;gardasikring.no;2024-05-16T07:50:10.120000+00:00;;20839659397;1
20840586903;Urakointiasennus M. Rautio Oy;mrautio.fi;2024-05-16T09:15:33.913000+00:00;;20840586903;1
20840587145;Tyoplus;tyoplus.fi;2024-05-16T09:21:50.758000+00:00;;20840587145;1
20840963370;Sefast;sefast.se;2024-05-16T09:50:56.219000+00:00;;20840963370;1
20840990795;TT Estate Oy;ttestate.fi;2024-05-16T09:51:43.801000+00:00;;20840990795;1
20841078383;Nordic Brand Hub;nordichub.no;2024-05-16T09:52:54.704000+00:00;;20841078383;1
20841078414;TT Botnia;ttbotnia.fi;2024-05-16T09:54:06.595000+00:00;;20841078414;1
20841366166;Tradehit;tradehit.fi;2024-05-16T10:04:33.903000+00:00;;20841366166;1
20841366536;GPA Flowsystem AS;gpa.no;2024-05-16T10:13:29.160000+00:00;;20841366536;1
20841477267;Putkimaatti;putkimaatti.fi;2024-05-16T10:31:46.243000+00:00;;20841477267;1
20841477427;Teuva;teuva.fi;2024-05-16T10:35:42.199000+00:00;;20841477427;1
20841732453;Terveytesi palvelut;terveytesi.com;2024-05-16T10:37:22.394000+00:00;;20841732453;1
20842555475;Tankkauspartio;tankkauspartio.fi;2024-05-16T10:47:15.101000+00:00;;20842555475;1
20842556298;Tammerbitumi;tammerbitumi.fi;2024-05-16T11:13:26.162000+00:00;;20842556298;1
20842740122;systemair.fi;systemair.fi;2024-05-16T11:16:58.236000+00:00;;20842740122;1
20842815068;Sysmä;sysma.fi;2024-05-16T11:18:18.191000+00:00;;20842815068;1
20842815669;Stork;stork.no;2024-05-16T11:36:53.822000+00:00;;20842815669;1
20842815779;Studiotec;studiotec.fi;2024-05-16T11:38:27.839000+00:00;;20842815779;1
20843038257;Stairon;stairon.fi;2024-05-16T11:41:04.785000+00:00;;20843038257;1
20843038375;Solo Health Oy;solohealth.fi;2024-05-16T11:44:42.353000+00:00;;20843038375;1
20843564578;Siikalatvan kunta;siikalatva.fi;2024-05-16T12:22:15.555000+00:00;;20843564578;1
20843634990;Sansia;sansia.fi;2024-05-16T12:45:48.105000+00:00;;20843634990;1
20844856576;Canes AS;canes.no;2024-05-16T14:03:06.098000+00:00;;20844856576;1
20845028876;Korsbakken Bad;korsbakken.no;2024-05-16T14:27:07.273000+00:00;;20845028876;1
20860306517;AQ Group;aqgroup.com;2024-05-17T09:44:46.183000+00:00;;20860306517;1
20860361745;Ab Nimetech Oy;nimetech.fi;2024-05-17T09:47:29.839000+00:00;;20860361745;1
20860448891;Alfen Elkamo Oy Ab;alfenelkamo.fi;2024-05-17T09:58:25.780000+00:00;;20860448891;1
20860529157;Elkamo;elkamo.fi;2024-05-17T09:58:27.498000+00:00;;20860529157;1
20860532543;AQ Trafotek Oy;trafotek.fi;2024-05-17T09:44:59.717000+00:00;;20860532543;1
20860569895;Alvarin Metalli Oy;alvarinmetalli.fi;2024-05-17T10:02:45.726000+00:00;;20860569895;1
20860850734;Environics Oy;environics.fi;2024-05-17T11:04:48.344000+00:00;;20860850734;1
20860916776;BTB Transformers Ab;btbtransformers.com;2024-05-17T10:27:11.540000+00:00;;20860916776;1
20861035613;Escarmat;escarmat.com;2024-05-17T11:04:51.743000+00:00;;20861035613;1
20861261911;Lasiliiri Oy;lasiliiri.fi;2024-05-17T12:04:59.238000+00:00;;20861261911;1
20861307967;FP Finnprofiles Oy;finnprofiles.com;2024-05-17T11:29:00.796000+00:00;;20861307967;1
20861324121;Haklift Oy;haklift.com;2024-05-17T11:23:32.864000+00:00;;20861324121;1
20861521444;FM Mattsson Group;fmmattssongroup.com;2024-05-17T12:46:30.058000+00:00;;20861521444;1
20862192758;KP-ServicePartner;kp-servicepartner.com;2024-05-17T11:40:52.856000+00:00;;20862192758;1
20899896495;Metroc;metroc.ai;2024-05-20T05:23:35.992000+00:00;;20899896495;1
20899896576;Keskustanuoret;keskustanuoret.fi;2024-05-20T05:24:46.461000+00:00;;20899896576;1
20899913574;HSL;hsl.fi;2024-05-20T05:29:55.584000+00:00;;20899913574;1
20899959697;Kone Jare;konejare.fi;2024-05-20T05:27:57.556000+00:00;;20899959697;1
20902904944;Sambla;samblagroup.com;2024-05-20T10:12:49.284000+00:00;;20902904944;1
20903371066;Riisula-rakennus;riisula.fi;2024-05-20T10:37:52.392000+00:00;;20903371066;1
20903894792;Saka;saka.fi;2024-05-20T10:16:15.354000+00:00;;20903894792;1
20903894819;Saimaan Tukipalvelut Oy;saimaantukipalvelut.fi;2024-05-20T10:18:13.770000+00:00;;20903894819;1
20903895134;Rototec;rototec.fi;2024-05-20T10:30:29.688000+00:00;;20903895134;1
20904113981;Rohe;rohe.fi;2024-05-20T10:35:49.082000+00:00;;20904113981;1
20905831970;Reaktor;reaktor.com;2024-05-20T12:13:33.312000+00:00;;20905831970;1
20905928822;Rauma Cata;raumacata.fi;2024-05-20T12:21:07.777000+00:00;;20905928822;1
20905929113;rts.fi;rts.fi;2024-05-20T12:28:29.725000+00:00;;20905929113;1
20905929324;Rakennuskemia;rakennuskemia.com;2024-05-20T12:33:37.617000+00:00;;20905929324;1
20918134018;AS NYMO;nymo.no;2024-05-21T06:56:45.434000+00:00;;20918134018;1
20918507910;jmartti.fi;jmartti.fi;2024-05-21T07:23:10.760000+00:00;;20918507910;1
20918656561;GR Putki & Saneeraus Oy;grputki.fi;2024-05-21T07:38:30.345000+00:00;;20918656561;1
20918863745;HENSTO Oy;hensto.fi;2024-05-21T07:41:18.077000+00:00;;20918863745;1
20919106912;hameenrakennusjakorjaus.com;hameenrakennusjakorjaus.com;2024-05-21T07:48:13.824000+00:00;;20919106912;1
20919106962;Remonttitiimi;remonttitiimi.com;2024-05-21T07:49:36.315000+00:00;;20919106962;1
20919107683;Kuopion Finteco LVIS Oy;finteco.fi;2024-05-21T08:11:43.260000+00:00;;20919107683;1
20919366525;LVI-Aitta;lviaitta.fi;2024-05-21T08:24:00.446000+00:00;;20919366525;1
20919366916;manbergson.fi;manbergson.fi;2024-05-21T08:32:48.474000+00:00;;20919366916;1
20920109449;amere.fi;amere.fi;2024-05-21T08:35:21.636000+00:00;;20920109449;1
20920384668;Rakennusliike Seppänen Oy;rklseppanen.fi;2024-05-21T08:40:40.396000+00:00;;20920384668;1
20920385283;rmkrent.fi;rmkrent.fi;2024-05-21T08:54:00.867000+00:00;;20920385283;1
20922619409;TITAANI Rakennus Oy;titaani.fi;2024-05-21T10:56:43.437000+00:00;;20922619409;1
20922988177;USK Rakennus Oy;uskrakennus.fi;2024-05-21T11:03:27.964000+00:00;;20922988177;1
20923018311;makila.com;makila.com;2024-05-21T11:08:00.458000+00:00;;20923018311;1
20926447961;EiendomsMegler 1 AS;em1.no;2024-05-21T13:58:03.328000+00:00;;20926447961;1
20938450538;proline-group.fi;proline-group.fi;2024-05-22T06:01:32.862000+00:00;;20938450538;1
20939411779;generaxion.fi;generaxion.fi;2024-05-22T06:35:44.666000+00:00;;20939411779;1
20940646928;Polkkaoy;polkkaoy.fi;2024-05-22T07:20:24.976000+00:00;;20940646928;1
20940647184;Kaikki oikeudet pidätetään;pm-juomatukku.fi;2024-05-22T07:29:35.014000+00:00;;20940647184;1
20942256386;;aromtec.fi;2024-05-22T11:20:08.646000+00:00;;20942256386;1
20943668832;Finvesting.net;junttan.fi;2024-05-22T10:02:31.600000+00:00;;20943668832;1
20944293634;ourang.com;ourang.com;2024-05-22T11:01:03.619000+00:00;;20944293634;1
20944435620;Pistesarjat Oy;pistesarjat.fi;2024-05-22T10:57:40.229000+00:00;;20944435620;1
20944554031;Oura Ring;ouraring.com;2024-05-22T11:05:45.635000+00:00;;20944554031;1
20945546917;Konwell;konwell.fi;2024-05-22T12:29:45.926000+00:00;;20945546917;1
20945547045;Haka-Wood;haka-wood.fi;2024-05-22T12:31:46.413000+00:00;;20945547045;1
20945835352;Arvid Nordquist Suomi;arvidnordquist.fi;2024-05-22T12:41:31.599000+00:00;;20945835352;1
20945835428;looki.fi;looki.fi;2024-05-22T12:43:34.890000+00:00;;20945835428;1
20946064568;Panostaja;panostaja.fi;2024-05-22T12:08:46.598000+00:00;;20946064568;1
20946132842;Oy Sigg-Plant Ab;sigg-plant.com;2024-05-22T12:23:00.599000+00:00;;20946132842;1
20946132894;Oy Piresma Ab;piresma.fi;2024-05-22T12:24:57.985000+00:00;;20946132894;1
20946262435;OJSOY;ojsoy.fi;2024-05-22T12:52:28.936000+00:00;;20946262435;1
20962120735;Nylund's Boathouse;nylundsboathouse.com;2024-05-23T07:11:19.383000+00:00;;20962120735;1
20962121229;NAL Asunnot;nalasunnot.fi;2024-05-23T07:29:06.041000+00:00;;20962121229;1
20962121642;MP-Maustepalvelu;maustepalvelu.com;2024-05-23T07:45:03.602000+00:00;;20962121642;1
20965276037;Hoivarakentajat;hoivarakentajat.fi;2024-05-23T08:03:08.209000+00:00;;20965276037;1
20965404737;Maston;maston.fi;2024-05-23T08:06:36.091000+00:00;;20965404737;1
20966210084;Malkit Oy;malkit.fi;2024-05-23T09:20:07.591000+00:00;;20966210084;1
20966337305;Makua Foods Oy;makuafoods.fi;2024-05-23T09:21:15.686000+00:00;;20966337305;1
20966337381;Malax kommun;malax.fi;2024-05-23T09:24:11.444000+00:00;;20966337381;1
20966652512;LTU Group;ltu.fi;2024-05-23T09:40:08.791000+00:00;;20966652512;1
20967933784;Lihakauppa Roslund;roslund.fi;2024-05-23T11:23:04.119000+00:00;;20967933784;1
20968531978;Lautex Oy;lautex.com;2024-05-23T11:50:13.258000+00:00;;20968531978;1
20969678640;Koenigsegg;koenigsegg.com;2024-05-23T12:21:07.930000+00:00;;20969678640;1
20985159802;Oneflow Tv;oneflow.com;2024-05-24T06:45:07.925000+00:00;;20985159802;1
20985227396;Stormossen;stormossen.fi;2024-05-24T06:54:46.402000+00:00;;20985227396;1
20985227564;Ajomestarit;ajomestarit.fi;2024-05-24T07:01:07.739000+00:00;;20985227564;1
20985228041;Arvolukko Oy;arvolukko.fi;2024-05-24T07:23:29.709000+00:00;;20985228041;1
20986884216;All-rounders;all-rounders.fi;2024-05-24T07:06:32.429000+00:00;;20986884216;1
20986885121;Beijer Oy;beijers.fi;2024-05-24T07:40:49.089000+00:00;;20986885121;1
20987223910;Bookers;bookers.fi;2024-05-24T07:37:45.803000+00:00;;20987223910;1
20987525047;Black Moda Oy;blackmoda.fi;2024-05-24T07:54:23.174000+00:00;;20987525047;1
20987777342;Carlo Casagrande & Co Oy;carlocasagrande.fi;2024-05-24T08:15:07.116000+00:00;;20987777342;1
21031657572;Tahto;tahto.com;2024-05-27T05:33:51.962000+00:00;;21031657572;1
21034579545;AVK Valves A/S;avkvalves.com;2024-05-27T07:33:45.611000+00:00;;21034579545;1
21041339158;Matkapojat;matkapojat.fi;2024-05-27T11:24:08.109000+00:00;;21041339158;1
21041339489;Destaclean Oy;destaclean.fi;2024-05-27T11:37:18.923000+00:00;;21041339489;1
21041439897;KFUM Kameratene Oslo;kaaffa.no;2024-05-27T11:31:40.597000+00:00;;21041439897;1
21041732878;Develo;develo.fi;2024-05-27T11:54:51.550000+00:00;;21041732878;1
21041732923;Diakon;diakon.fi;2024-05-27T11:56:42.495000+00:00;;21041732923;1
21041733192;Distillium Group;distillium.com;2024-05-27T12:06:01.792000+00:00;;21041733192;1
21041779043;Drägerwerk AG & Co. KGaA;draeger.com;2024-05-27T12:06:33.178000+00:00;;21041779043;1
21042085674;OI;oi.fi;2024-05-27T12:16:40.976000+00:00;;21042085674;1
21042188815;Eurajoen Romu Oy;eurajoenromu.com;2024-05-27T12:38:27.556000+00:00;;21042188815;1
21042463500;Evantia;evantia.fi;2024-05-27T12:42:00.712000+00:00;;21042463500;1
21057444972;Factor Nova;factornova.fi;2024-05-28T06:33:03.593000+00:00;;21057444972;1
21057880640;GoByBike;gobybike.fi;2024-05-28T07:08:04.521000+00:00;;21057880640;1
